split,class,filename,severity,anomalies,details
test,squamous.cell.carcinoma,000148 (4).png,warning,border_anomaly,{"top_border_mean_diff": 88.08; "bottom_border_mean_diff": 85.85; "left_border_mean_diff": 88.49; "right_border_mean_diff": 82.72; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000151 (6).png,warning,border_anomaly,{"bottom_border_mean_diff": 81.33; "left_border_mean_diff": 81.05; "right_border_mean_diff": 80.56; "anomalous_borders": ["bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000151.png,warning,border_anomaly,{"bottom_border_mean_diff": 82.4; "left_border_mean_diff": 81.72; "right_border_mean_diff": 81.44; "anomalous_borders": ["bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000153 (3).png,warning,border_anomaly,{"bottom_border_mean_diff": 86.58; "left_border_mean_diff": 84.04; "right_border_mean_diff": 80.15; "anomalous_borders": ["bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000153 (4).png,warning,border_anomaly,{"top_border_mean_diff": 87.37; "bottom_border_mean_diff": 86.47; "left_border_mean_diff": 89.92; "right_border_mean_diff": 88.34; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000154 (4).png,warning,border_anomaly,{"bottom_border_mean_diff": 81.46; "left_border_mean_diff": 82.53; "anomalous_borders": ["bottom"; "left"]}
test,squamous.cell.carcinoma,000155.png,warning,border_anomaly,{"top_border_mean_diff": 110.12; "bottom_border_mean_diff": 106.39; "left_border_mean_diff": 106.78; "right_border_mean_diff": 107.22; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000156 (2).png,warning,border_anomaly,{"left_border_mean_diff": 81.33; "anomalous_borders": ["left"]}
test,squamous.cell.carcinoma,000158 (4).png,warning,border_anomaly,{"bottom_border_mean_diff": 85.61; "anomalous_borders": ["bottom"]}
test,squamous.cell.carcinoma,000158 (6).png,warning,border_anomaly,{"top_border_mean_diff": 100.75; "bottom_border_mean_diff": 101.76; "left_border_mean_diff": 100.32; "right_border_mean_diff": 98.4; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000160 (4).png,warning,border_anomaly,{"top_border_mean_diff": 80.27; "bottom_border_mean_diff": 86.23; "left_border_mean_diff": 87.62; "anomalous_borders": ["top"; "bottom"; "left"]}
test,squamous.cell.carcinoma,000162 (2).png,warning,border_anomaly,{"bottom_border_mean_diff": 81.22; "left_border_mean_diff": 82.68; "anomalous_borders": ["bottom"; "left"]}
test,squamous.cell.carcinoma,000162.png,warning,border_anomaly,{"top_border_mean_diff": 83.92; "bottom_border_mean_diff": 81.42; "right_border_mean_diff": 80.61; "anomalous_borders": ["top"; "bottom"; "right"]}
test,squamous.cell.carcinoma,000163 (4).png,warning,border_anomaly,{"top_border_mean_diff": 95.11; "bottom_border_mean_diff": 95.04; "left_border_mean_diff": 97.86; "right_border_mean_diff": 93.44; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000163 (5).png,warning,border_anomaly,{"top_border_mean_diff": 82.57; "bottom_border_mean_diff": 83.65; "left_border_mean_diff": 85.34; "right_border_mean_diff": 84.38; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000163 (6).png,warning,border_anomaly,{"bottom_border_mean_diff": 96.42; "left_border_mean_diff": 98.07; "right_border_mean_diff": 92.49; "anomalous_borders": ["bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000164 (5).png,warning,border_anomaly,{"bottom_border_mean_diff": 82.41; "anomalous_borders": ["bottom"]}
test,squamous.cell.carcinoma,000166 (4).png,warning,border_anomaly,{"top_border_mean_diff": 111.13; "bottom_border_mean_diff": 108.46; "left_border_mean_diff": 110.49; "right_border_mean_diff": 110.62; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000168 (2).png,warning,border_anomaly,{"top_border_mean_diff": 80.49; "anomalous_borders": ["top"]}
test,squamous.cell.carcinoma,000170 (2).png,warning,border_anomaly,{"top_border_mean_diff": 85.41; "bottom_border_mean_diff": 82.54; "left_border_mean_diff": 85.6; "right_border_mean_diff": 84.84; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000172 (6).png,warning,border_anomaly,{"top_border_mean_diff": 93.53; "bottom_border_mean_diff": 90.17; "left_border_mean_diff": 81.57; "right_border_mean_diff": 87.12; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000174 (3).png,warning,border_anomaly,{"top_border_mean_diff": 95.44; "bottom_border_mean_diff": 93.61; "left_border_mean_diff": 92.25; "right_border_mean_diff": 89.57; "anomalous_borders": ["top"; "bottom"; "left"; "right"]}
test,squamous.cell.carcinoma,000177 (3).png,warning,border_anomaly,{"top_border_mean_diff": 82.01; "anomalous_borders": ["top"]}
valid,adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000109 (3).png,warning,border_anomaly,{"top_border_mean_diff": 83.78; "right_border_mean_diff": 87.13; "anomalous_borders": ["top"; "right"]}
valid,adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000109 (4).png,warning,border_anomaly,{"top_border_mean_diff": 81.53; "anomalous_borders": ["top"]}
valid,adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000111 (2).png,warning,border_anomaly,{"top_border_mean_diff": 102.8; "anomalous_borders": ["top"]}
valid,adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000112 (9).png,warning,border_anomaly,{"top_border_mean_diff": 89.09; "anomalous_borders": ["top"]}
valid,adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000115 (9).png,warning,border_anomaly,{"top_border_mean_diff": 86.54; "right_border_mean_diff": 104.98; "anomalous_borders": ["top"; "right"]}
valid,adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000116 (3).png,warning,border_anomaly,{"top_border_mean_diff": 84.67; "anomalous_borders": ["top"]}
valid,adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000116 (8).png,warning,border_anomaly,{"right_border_mean_diff": 87.01; "anomalous_borders": ["right"]}
valid,adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000116 (9).png,warning,border_anomaly,{"right_border_mean_diff": 93.24; "anomalous_borders": ["right"]}
valid,adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000117.png,warning,border_anomaly,{"top_border_mean_diff": 143.08; "left_border_mean_diff": 133.4; "right_border_mean_diff": 142.14; "anomalous_borders": ["top"; "left"; "right"]}
valid,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000109.png,warning,border_anomaly,{"top_border_mean_diff": 110.94; "left_border_mean_diff": 104.78; "anomalous_borders": ["top"; "left"]}
valid,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000110 (2).png,info,possible_watermark,{"highpass_ratio": 0.11; "text_like_ratio": 0.4268}
valid,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000110.png,warning,border_anomaly,{"left_border_mean_diff": 108.36; "right_border_mean_diff": 80.66; "anomalous_borders": ["left"; "right"]}
valid,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000111 (2).png,warning,border_anomaly,{"top_border_mean_diff": 82.83; "anomalous_borders": ["top"]}
valid,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000112.png,warning,border_anomaly,{"left_border_mean_diff": 105.85; "right_border_mean_diff": 114.83; "anomalous_borders": ["left"; "right"]}
valid,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000114.png,warning,border_anomaly,{"right_border_mean_diff": 89.64; "anomalous_borders": ["right"]}
valid,large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000122.png,warning,border_anomaly,{"top_border_mean_diff": 84.8; "anomalous_borders": ["top"]}
valid,normal,003828_02_01_174.png,critical,high_saturation|green_overlay|border_anomaly|colored_lines|possible_watermark,{"high_saturation_fraction": 0.00163; "green_fraction": 0.00128; "top_border_mean_diff": 96.07; "bottom_border_mean_diff": 84.14; "right_border_mean_diff": 94.09; "anomalous_borders": ["top"; "bottom"; "right"]; "colored_line_count": 45; "highpass_ratio": 0.1678; "text_like_ratio": 0.8263}
valid,normal,004007_01_01_519.png,critical,high_saturation|green_overlay|border_anomaly|colored_lines|possible_watermark,{"high_saturation_fraction": 0.00204; "green_fraction": 0.00154; "top_border_mean_diff": 96.59; "bottom_border_mean_diff": 88.52; "left_border_mean_diff": 96.59; "right_border_mean_diff": 90.72; "anomalous_borders": ["top"; "bottom"; "left"; "right"]; "colored_line_count": 41; "highpass_ratio": 0.1378; "text_like_ratio": 0.4929}
valid,normal,004162_01_01_150.png,critical,colored_lines|possible_watermark,{"colored_line_count": 20; "highpass_ratio": 0.1472; "text_like_ratio": 0.7635}
valid,normal,4 - Copy (2).png,warning,border_anomaly,{"top_border_mean_diff": 82.05; "anomalous_borders": ["top"]}
valid,normal,5.png,critical,colored_pixels|high_saturation|colored_lines,{"colored_pixel_fraction": 0.00848; "high_saturation_fraction": 0.0031; "colored_line_count": 4}
valid,normal,6 - Copy (2) - Copy.png,warning,border_anomaly,{"left_border_mean_diff": 90.77; "right_border_mean_diff": 91.74; "anomalous_borders": ["left"; "right"]}
valid,normal,6 - Copy.png,warning,border_anomaly,{"left_border_mean_diff": 90.77; "right_border_mean_diff": 91.74; "anomalous_borders": ["left"; "right"]}
valid,normal,7 - Copy (2).png,critical,text_overlay|possible_watermark,{"bottom_bar_bright_fraction": 0.2057; "left_bar_bright_fraction": 0.3023; "right_bar_bright_fraction": 0.3655; "text_regions": ["bottom_bar"; "left_bar"; "right_bar"]; "highpass_ratio": 0.1225; "text_like_ratio": 0.5312}
valid,normal,7 - Copy (3).png,warning,border_anomaly|possible_watermark,{"top_border_mean_diff": 91.81; "bottom_border_mean_diff": 98.04; "left_border_mean_diff": 122.09; "right_border_mean_diff": 122.09; "anomalous_borders": ["top"; "bottom"; "left"; "right"]; "highpass_ratio": 0.1204; "text_like_ratio": 0.5401}
valid,normal,7.png,warning,border_anomaly|possible_watermark,{"top_border_mean_diff": 91.81; "bottom_border_mean_diff": 98.04; "left_border_mean_diff": 122.09; "right_border_mean_diff": 122.09; "anomalous_borders": ["top"; "bottom"; "left"; "right"]; "highpass_ratio": 0.1204; "text_like_ratio": 0.5401}
valid,normal,8 - Copy (3).png,info,possible_watermark,{"highpass_ratio": 0.1136; "text_like_ratio": 0.4718}
valid,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,000110 (6).png,warning,border_anomaly,{"top_border_mean_diff": 92.9; "anomalous_borders": ["top"]}
valid,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,000111.png,warning,border_anomaly,{"right_border_mean_diff": 84.46; "anomalous_borders": ["right"]}
valid,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,000114 (6).png,warning,border_anomaly,{"top_border_mean_diff": 105.64; "anomalous_borders": ["top"]}
valid,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,000115 (2).png,warning,border_anomaly,{"right_border_mean_diff": 95.3; "anomalous_borders": ["right"]}
valid,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,000115 (5).png,warning,border_anomaly,{"top_border_mean_diff": 81.6; "anomalous_borders": ["top"]}
valid,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,000119 (5).png,warning,border_anomaly,{"top_border_mean_diff": 91.28; "anomalous_borders": ["top"]}
valid,squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa,000119.png,warning,border_anomaly,{"right_border_mean_diff": 84.89; "anomalous_borders": ["right"]}
